dam_name,date,height_m,storage_ml,current_%,last year_%,year,month,monthname,dayofmonth,daymonthyear
Kleinplaats,2012-10-18,11.09,1300.6,100.0,,2012,10,Oct,18,18-Oct-2012
Kleinplaats,2012-10-19,11.09,1300.6,100.0,,2012,10,Oct,19,19-Oct-2012
Kleinplaats,2012-10-20,11.09,1300.6,100.0,,2012,10,Oct,20,20-Oct-2012
Kleinplaats,2012-10-21,11.09,1300.6,100.0,,2012,10,Oct,21,21-Oct-2012
Kleinplaats,2012-10-22,11.09,1300.6,100.0,,2012,10,Oct,22,22-Oct-2012
Kleinplaats,2012-10-23,11.09,1300.6,100.0,,2012,10,Oct,23,23-Oct-2012
Kleinplaats,2012-10-24,11.09,1300.6,100.0,,2012,10,Oct,24,24-Oct-2012
Kleinplaats,2012-10-25,11.09,1300.6,100.0,,2012,10,Oct,25,25-Oct-2012
Kleinplaats,2012-10-26,11.09,1300.6,100.0,,2012,10,Oct,26,26-Oct-2012
Kleinplaats,2012-10-27,11.09,1300.6,100.0,,2012,10,Oct,27,27-Oct-2012
Kleinplaats,2012-10-28,11.09,1300.6,100.0,,2012,10,Oct,28,28-Oct-2012
Kleinplaats,2012-10-29,11.09,1300.6,100.0,,2012,10,Oct,29,29-Oct-2012
Kleinplaats,2012-10-30,11.01,1277.3,98.2,,2012,10,Oct,30,30-Oct-2012
Kleinplaats,2012-10-31,11.02,1280.2,98.4,,2012,10,Oct,31,31-Oct-2012
Kleinplaats,2012-11-01,11.09,1300.6,100.0,,2012,11,Nov,1,1-Nov-2012
Kleinplaats,2012-11-02,11.08,1297.7,99.8,,2012,11,Nov,2,2-Nov-2012
Kleinplaats,2012-11-03,11.09,1300.6,100.0,,2012,11,Nov,3,3-Nov-2012
Kleinplaats,2012-11-04,11.09,1300.6,100.0,,2012,11,Nov,4,4-Nov-2012
Kleinplaats,2012-11-05,11.09,1300.6,100.0,,2012,11,Nov,5,5-Nov-2012
Kleinplaats,2012-11-06,11.09,1300.6,100.0,,2012,11,Nov,6,6-Nov-2012
Kleinplaats,2012-11-07,11.09,1300.6,100.0,,2012,11,Nov,7,7-Nov-2012
Kleinplaats,2012-11-08,11.09,1300.6,100.0,,2012,11,Nov,8,8-Nov-2012
Kleinplaats,2012-11-09,11.09,1300.6,100.0,,2012,11,Nov,9,9-Nov-2012
Kleinplaats,2012-11-10,11.0,1274.5,98.0,,2012,11,Nov,10,10-Nov-2012
Kleinplaats,2012-11-11,11.0,1274.5,98.0,,2012,11,Nov,11,11-Nov-2012
Kleinplaats,2012-11-12,11.0,1274.5,98.0,,2012,11,Nov,12,12-Nov-2012
Kleinplaats,2012-11-13,11.0,1274.5,98.0,,2012,11,Nov,13,13-Nov-2012
Kleinplaats,2012-11-14,11.0,1274.5,98.0,,2012,11,Nov,14,14-Nov-2012
Kleinplaats,2012-11-15,11.0,1274.5,98.0,,2012,11,Nov,15,15-Nov-2012
Kleinplaats,2012-11-16,10.9,1245.7,95.8,,2012,11,Nov,16,16-Nov-2012
Kleinplaats,2012-11-17,10.88,1240.0,95.3,,2012,11,Nov,17,17-Nov-2012
Kleinplaats,2012-11-18,10.85,1231.5,94.7,,2012,11,Nov,18,18-Nov-2012
Kleinplaats,2012-11-19,11.0,1274.5,98.0,,2012,11,Nov,19,19-Nov-2012
Kleinplaats,2012-11-20,10.85,1231.5,94.7,,2012,11,Nov,20,20-Nov-2012
Kleinplaats,2012-11-21,10.83,1225.9,94.3,,2012,11,Nov,21,21-Nov-2012
Kleinplaats,2012-11-22,10.85,1231.5,94.7,,2012,11,Nov,22,22-Nov-2012
Kleinplaats,2012-11-23,10.85,1231.5,94.7,,2012,11,Nov,23,23-Nov-2012
Kleinplaats,2012-11-24,11.0,1274.5,98.0,,2012,11,Nov,24,24-Nov-2012
Kleinplaats,2012-11-25,11.0,1274.5,98.0,,2012,11,Nov,25,25-Nov-2012
Kleinplaats,2012-11-26,10.8,1217.4,93.6,,2012,11,Nov,26,26-Nov-2012
Kleinplaats,2012-11-27,10.8,1217.4,93.6,,2012,11,Nov,27,27-Nov-2012
Kleinplaats,2012-11-28,10.77,1209.0,93.0,,2012,11,Nov,28,28-Nov-2012
Kleinplaats,2012-11-29,10.77,1209.0,93.0,,2012,11,Nov,29,29-Nov-2012
Kleinplaats,2012-11-30,10.77,1209.0,93.0,,2012,11,Nov,30,30-Nov-2012
Kleinplaats,2012-12-01,10.77,1209.0,93.0,,2012,12,Dec,1,1-Dec-2012
Kleinplaats,2012-12-02,10.77,1209.0,93.0,,2012,12,Dec,2,2-Dec-2012
Kleinplaats,2012-12-03,10.7,1189.5,91.5,,2012,12,Dec,3,3-Dec-2012
Kleinplaats,2012-12-04,10.7,1189.5,91.5,,2012,12,Dec,4,4-Dec-2012
Kleinplaats,2012-12-05,10.7,1189.5,91.5,,2012,12,Dec,5,5-Dec-2012
Kleinplaats,2012-12-06,10.7,1189.5,91.5,,2012,12,Dec,6,6-Dec-2012
Kleinplaats,2012-12-07,10.6,1161.9,89.3,,2012,12,Dec,7,7-Dec-2012
Kleinplaats,2012-12-08,10.55,1148.3,88.3,,2012,12,Dec,8,8-Dec-2012
Kleinplaats,2012-12-09,10.5,1134.7,87.2,,2012,12,Dec,9,9-Dec-2012
Kleinplaats,2012-12-10,10.5,1134.7,87.2,,2012,12,Dec,10,10-Dec-2012
Kleinplaats,2012-12-11,10.5,1134.7,87.2,,2012,12,Dec,11,11-Dec-2012
Kleinplaats,2012-12-12,10.5,1134.7,87.2,,2012,12,Dec,12,12-Dec-2012
Kleinplaats,2012-12-13,10.5,1134.7,87.2,,2012,12,Dec,13,13-Dec-2012
Kleinplaats,2012-12-14,10.5,1134.7,87.2,,2012,12,Dec,14,14-Dec-2012
Kleinplaats,2012-12-15,10.5,1134.7,87.2,,2012,12,Dec,15,15-Dec-2012
Kleinplaats,2012-12-16,10.5,1134.7,87.2,,2012,12,Dec,16,16-Dec-2012
Kleinplaats,2012-12-17,10.5,1134.7,87.2,,2012,12,Dec,17,17-Dec-2012
Kleinplaats,2012-12-18,10.4,1108.0,85.2,,2012,12,Dec,18,18-Dec-2012
Kleinplaats,2012-12-19,10.5,1134.7,87.2,,2012,12,Dec,19,19-Dec-2012
Kleinplaats,2012-12-20,10.5,1134.7,87.2,,2012,12,Dec,20,20-Dec-2012
Kleinplaats,2012-12-21,10.48,1129.4,86.8,,2012,12,Dec,21,21-Dec-2012
Kleinplaats,2012-12-22,10.48,1129.4,86.8,,2012,12,Dec,22,22-Dec-2012
Kleinplaats,2012-12-23,10.48,1129.4,86.8,,2012,12,Dec,23,23-Dec-2012
Kleinplaats,2012-12-24,10.48,1129.4,86.8,,2012,12,Dec,24,24-Dec-2012
Kleinplaats,2012-12-25,10.48,1129.4,86.8,,2012,12,Dec,25,25-Dec-2012
Kleinplaats,2012-12-26,10.25,1068.5,82.2,,2012,12,Dec,26,26-Dec-2012
Kleinplaats,2012-12-27,10.2,1055.5,81.2,,2012,12,Dec,27,27-Dec-2012
Kleinplaats,2012-12-28,10.2,1055.5,81.2,,2012,12,Dec,28,28-Dec-2012
Kleinplaats,2012-12-29,10.2,1055.5,81.2,,2012,12,Dec,29,29-Dec-2012
Kleinplaats,2012-12-30,10.2,1055.5,81.2,,2012,12,Dec,30,30-Dec-2012
Kleinplaats,2012-12-31,10.18,1050.4,80.8,,2012,12,Dec,31,31-Dec-2012
Kleinplaats,2013-01-01,10.18,1050.4,80.8,25.9,2013,1,Jan,1,1-Jan-2013
Kleinplaats,2013-01-02,10.05,1017.9,78.3,25.9,2013,1,Jan,2,2-Jan-2013
Kleinplaats,2013-01-03,10.0,1006.0,77.3,25.9,2013,1,Jan,3,3-Jan-2013
Kleinplaats,2013-01-04,10.05,1017.9,78.3,25.7,2013,1,Jan,4,4-Jan-2013
Kleinplaats,2013-01-05,10.05,1017.9,78.3,25.4,2013,1,Jan,5,5-Jan-2013
Kleinplaats,2013-01-06,10.03,1013.1,77.9,25.4,2013,1,Jan,6,6-Jan-2013
Kleinplaats,2013-01-07,10.1,1029.9,79.2,25.4,2013,1,Jan,7,7-Jan-2013
Kleinplaats,2013-01-08,10.1,1029.9,79.2,25.4,2013,1,Jan,8,8-Jan-2013
Kleinplaats,2013-01-09,10.06,1020.3,78.4,25.2,2013,1,Jan,9,9-Jan-2013
Kleinplaats,2013-01-10,10.05,1017.9,78.3,25.1,2013,1,Jan,10,10-Jan-2013
Kleinplaats,2013-01-11,10.03,1013.1,77.9,25.1,2013,1,Jan,11,11-Jan-2013
Kleinplaats,2013-01-12,10.0,1006.0,77.3,24.9,2013,1,Jan,12,12-Jan-2013
Kleinplaats,2013-01-13,9.98,1001.2,77.0,24.7,2013,1,Jan,13,13-Jan-2013
Kleinplaats,2013-01-14,9.95,994.2,76.4,24.6,2013,1,Jan,14,14-Jan-2013
Kleinplaats,2013-01-15,9.9,982.4,75.5,24.3,2013,1,Jan,15,15-Jan-2013
Kleinplaats,2013-01-16,9.9,982.4,75.5,24.3,2013,1,Jan,16,16-Jan-2013
Kleinplaats,2013-01-17,9.9,982.4,75.5,24.3,2013,1,Jan,17,17-Jan-2013
Kleinplaats,2013-01-18,9.9,982.4,75.5,24.3,2013,1,Jan,18,18-Jan-2013
Kleinplaats,2013-01-19,9.9,982.4,75.5,24.3,2013,1,Jan,19,19-Jan-2013
Kleinplaats,2013-01-20,9.9,982.4,75.5,24.3,2013,1,Jan,20,20-Jan-2013
Kleinplaats,2013-01-21,9.9,982.4,75.5,24.1,2013,1,Jan,21,21-Jan-2013
Kleinplaats,2013-01-22,9.85,970.7,74.6,24.1,2013,1,Jan,22,22-Jan-2013
Kleinplaats,2013-01-23,9.79,956.8,73.6,24.1,2013,1,Jan,23,23-Jan-2013
Kleinplaats,2013-01-24,9.68,931.6,71.6,23.8,2013,1,Jan,24,24-Jan-2013
Kleinplaats,2013-01-25,9.68,931.6,71.6,23.8,2013,1,Jan,25,25-Jan-2013
Kleinplaats,2013-01-26,9.72,940.7,72.3,23.6,2013,1,Jan,26,26-Jan-2013
Kleinplaats,2013-01-27,9.7,936.2,72.0,23.2,2013,1,Jan,27,27-Jan-2013
Kleinplaats,2013-01-28,9.7,936.2,72.0,22.8,2013,1,Jan,28,28-Jan-2013
Kleinplaats,2013-01-29,9.7,936.2,72.0,22.8,2013,1,Jan,29,29-Jan-2013
Kleinplaats,2013-01-30,9.65,924.8,71.1,22.8,2013,1,Jan,30,30-Jan-2013
Kleinplaats,2013-01-31,9.6,913.5,70.2,22.8,2013,1,Jan,31,31-Jan-2013
Kleinplaats,2013-02-01,9.64,922.5,70.9,22.8,2013,2,Feb,1,1-Feb-2013
Kleinplaats,2013-02-02,9.6,913.5,70.2,22.8,2013,2,Feb,2,2-Feb-2013
Kleinplaats,2013-02-03,9.6,913.5,70.2,22.8,2013,2,Feb,3,3-Feb-2013
Kleinplaats,2013-02-04,9.6,913.5,70.2,22.8,2013,2,Feb,4,4-Feb-2013
Kleinplaats,2013-02-05,9.58,909.0,69.9,22.6,2013,2,Feb,5,5-Feb-2013
Kleinplaats,2013-02-06,9.58,909.0,69.9,22.4,2013,2,Feb,6,6-Feb-2013
Kleinplaats,2013-02-07,9.52,895.6,68.9,22.3,2013,2,Feb,7,7-Feb-2013
Kleinplaats,2013-02-08,9.48,886.8,68.2,22.3,2013,2,Feb,8,8-Feb-2013
Kleinplaats,2013-02-09,9.3,847.5,65.2,22.3,2013,2,Feb,9,9-Feb-2013
Kleinplaats,2013-02-10,9.39,867.0,66.7,21.9,2013,2,Feb,10,10-Feb-2013
Kleinplaats,2013-02-11,9.33,854.0,65.7,21.9,2013,2,Feb,11,11-Feb-2013
Kleinplaats,2013-02-12,9.3,847.5,65.2,21.8,2013,2,Feb,12,12-Feb-2013
Kleinplaats,2013-02-13,9.29,845.4,65.0,21.8,2013,2,Feb,13,13-Feb-2013
Kleinplaats,2013-02-14,9.25,836.8,64.3,21.6,2013,2,Feb,14,14-Feb-2013
Kleinplaats,2013-02-15,9.1,805.1,61.9,21.5,2013,2,Feb,15,15-Feb-2013
Kleinplaats,2013-02-16,9.06,796.8,61.3,21.5,2013,2,Feb,16,16-Feb-2013
Kleinplaats,2013-02-17,8.98,780.2,60.0,21.3,2013,2,Feb,17,17-Feb-2013
Kleinplaats,2013-02-18,8.9,763.9,58.7,21.3,2013,2,Feb,18,18-Feb-2013
Kleinplaats,2013-02-19,8.85,753.8,58.0,21.3,2013,2,Feb,19,19-Feb-2013
Kleinplaats,2013-02-20,8.82,747.8,57.5,21.3,2013,2,Feb,20,20-Feb-2013
Kleinplaats,2013-02-21,8.8,743.8,57.2,21.1,2013,2,Feb,21,21-Feb-2013
Kleinplaats,2013-02-22,8.7,724.0,55.7,21.1,2013,2,Feb,22,22-Feb-2013
Kleinplaats,2013-02-23,8.68,720.1,55.4,21.1,2013,2,Feb,23,23-Feb-2013
Kleinplaats,2013-02-24,8.68,720.1,55.4,20.9,2013,2,Feb,24,24-Feb-2013
Kleinplaats,2013-02-25,8.65,714.2,54.9,20.9,2013,2,Feb,25,25-Feb-2013
Kleinplaats,2013-02-26,8.62,708.4,54.5,20.9,2013,2,Feb,26,26-Feb-2013
Kleinplaats,2013-02-27,8.6,704.5,54.2,20.9,2013,2,Feb,27,27-Feb-2013
Kleinplaats,2013-02-28,8.6,704.5,54.2,20.9,2013,2,Feb,28,28-Feb-2013
Kleinplaats,2013-03-01,8.6,704.5,54.2,20.9,2013,3,Mar,1,1-Mar-2013
Kleinplaats,2013-03-02,8.6,704.5,54.2,20.9,2013,3,Mar,2,2-Mar-2013
Kleinplaats,2013-03-03,8.56,697.3,53.6,20.5,2013,3,Mar,3,3-Mar-2013
Kleinplaats,2013-03-04,8.53,691.9,53.2,20.5,2013,3,Mar,4,4-Mar-2013
Kleinplaats,2013-03-05,8.5,686.5,52.8,20.4,2013,3,Mar,5,5-Mar-2013
Kleinplaats,2013-03-06,8.48,682.9,52.5,20.2,2013,3,Mar,6,6-Mar-2013
Kleinplaats,2013-03-07,8.41,670.5,51.6,20.2,2013,3,Mar,7,7-Mar-2013
Kleinplaats,2013-03-08,8.4,668.7,51.4,20.2,2013,3,Mar,8,8-Mar-2013
Kleinplaats,2013-03-09,8.4,668.7,51.4,20.2,2013,3,Mar,9,9-Mar-2013
Kleinplaats,2013-03-10,8.4,668.7,51.4,20.0,2013,3,Mar,10,10-Mar-2013
Kleinplaats,2013-03-11,8.4,668.7,51.4,20.0,2013,3,Mar,11,11-Mar-2013
Kleinplaats,2013-03-12,8.4,668.7,51.4,20.0,2013,3,Mar,12,12-Mar-2013
Kleinplaats,2013-03-13,8.38,665.2,51.1,20.0,2013,3,Mar,13,13-Mar-2013
Kleinplaats,2013-03-14,8.38,665.2,51.1,19.9,2013,3,Mar,14,14-Mar-2013
Kleinplaats,2013-03-15,8.38,665.2,51.1,19.9,2013,3,Mar,15,15-Mar-2013
Kleinplaats,2013-03-16,8.35,659.9,50.7,19.9,2013,3,Mar,16,16-Mar-2013
Kleinplaats,2013-03-17,8.32,654.7,50.3,19.9,2013,3,Mar,17,17-Mar-2013
Kleinplaats,2013-03-18,8.3,651.2,50.1,19.9,2013,3,Mar,18,18-Mar-2013
Kleinplaats,2013-03-19,8.3,651.2,50.1,19.6,2013,3,Mar,19,19-Mar-2013
Kleinplaats,2013-03-20,8.3,651.2,50.1,19.3,2013,3,Mar,20,20-Mar-2013
Kleinplaats,2013-03-21,8.28,647.7,49.8,19.3,2013,3,Mar,21,21-Mar-2013
Kleinplaats,2013-03-22,8.28,647.7,49.8,19.3,2013,3,Mar,22,22-Mar-2013
Kleinplaats,2013-03-23,8.2,633.9,48.7,18.9,2013,3,Mar,23,23-Mar-2013
Kleinplaats,2013-03-24,8.2,633.9,48.7,18.9,2013,3,Mar,24,24-Mar-2013
Kleinplaats,2013-03-25,8.2,633.9,48.7,18.9,2013,3,Mar,25,25-Mar-2013
Kleinplaats,2013-03-26,8.2,633.9,48.7,19.2,2013,3,Mar,26,26-Mar-2013
Kleinplaats,2013-03-27,8.15,625.4,48.1,19.2,2013,3,Mar,27,27-Mar-2013
Kleinplaats,2013-03-28,8.15,625.4,48.1,19.2,2013,3,Mar,28,28-Mar-2013
Kleinplaats,2013-03-29,8.15,625.4,48.1,19.2,2013,3,Mar,29,29-Mar-2013
Kleinplaats,2013-03-30,8.13,622.0,47.8,19.2,2013,3,Mar,30,30-Mar-2013
Kleinplaats,2013-03-31,8.12,620.3,47.7,19.2,2013,3,Mar,31,31-Mar-2013
Kleinplaats,2013-04-01,8.11,618.6,47.6,19.2,2013,4,Apr,1,1-Apr-2013
Kleinplaats,2013-04-02,8.1,616.9,47.4,19.2,2013,4,Apr,2,2-Apr-2013
Kleinplaats,2013-04-03,8.1,616.9,47.4,19.1,2013,4,Apr,3,3-Apr-2013
Kleinplaats,2013-04-04,8.08,613.5,47.2,18.5,2013,4,Apr,4,4-Apr-2013
Kleinplaats,2013-04-05,8.06,610.2,46.9,18.5,2013,4,Apr,5,5-Apr-2013
Kleinplaats,2013-04-06,8.06,610.2,46.9,18.1,2013,4,Apr,6,6-Apr-2013
Kleinplaats,2013-04-07,8.06,610.2,46.9,18.5,2013,4,Apr,7,7-Apr-2013
Kleinplaats,2013-04-08,8.0,600.2,46.1,18.5,2013,4,Apr,8,8-Apr-2013
Kleinplaats,2013-04-09,8.0,600.2,46.1,18.5,2013,4,Apr,9,9-Apr-2013
Kleinplaats,2013-04-10,8.0,600.2,46.1,18.5,2013,4,Apr,10,10-Apr-2013
Kleinplaats,2013-04-11,8.0,600.2,46.1,18.5,2013,4,Apr,11,11-Apr-2013
Kleinplaats,2013-04-12,7.98,596.8,45.9,18.5,2013,4,Apr,12,12-Apr-2013
Kleinplaats,2013-04-13,7.98,596.8,45.9,18.4,2013,4,Apr,13,13-Apr-2013
Kleinplaats,2013-04-14,7.96,593.5,45.6,18.4,2013,4,Apr,14,14-Apr-2013
Kleinplaats,2013-04-15,7.95,591.9,45.5,18.4,2013,4,Apr,15,15-Apr-2013
Kleinplaats,2013-04-16,7.95,591.9,45.5,18.1,2013,4,Apr,16,16-Apr-2013
Kleinplaats,2013-04-17,7.95,591.9,45.5,18.1,2013,4,Apr,17,17-Apr-2013
Kleinplaats,2013-04-18,7.95,591.9,45.5,18.1,2013,4,Apr,18,18-Apr-2013
Kleinplaats,2013-04-19,8.0,600.2,46.1,18.1,2013,4,Apr,19,19-Apr-2013
Kleinplaats,2013-04-20,8.0,600.2,46.1,18.0,2013,4,Apr,20,20-Apr-2013
Kleinplaats,2013-04-21,7.98,596.8,45.9,18.0,2013,4,Apr,21,21-Apr-2013
Kleinplaats,2013-04-22,7.98,596.8,45.9,17.9,2013,4,Apr,22,22-Apr-2013
Kleinplaats,2013-04-23,7.98,596.8,45.9,17.9,2013,4,Apr,23,23-Apr-2013
Kleinplaats,2013-04-24,7.91,585.3,45.0,17.7,2013,4,Apr,24,24-Apr-2013
Kleinplaats,2013-04-25,7.91,585.3,45.0,17.7,2013,4,Apr,25,25-Apr-2013
Kleinplaats,2013-04-26,7.98,596.8,45.9,17.7,2013,4,Apr,26,26-Apr-2013
Kleinplaats,2013-04-27,7.9,583.7,44.9,17.7,2013,4,Apr,27,27-Apr-2013
Kleinplaats,2013-04-28,7.9,583.7,44.9,17.7,2013,4,Apr,28,28-Apr-2013
Kleinplaats,2013-04-29,7.9,583.7,44.9,17.6,2013,4,Apr,29,29-Apr-2013
Kleinplaats,2013-04-30,7.9,583.7,44.9,17.6,2013,4,Apr,30,30-Apr-2013
Kleinplaats,2013-05-01,7.9,583.7,44.9,17.6,2013,5,May,1,1-May-2013
Kleinplaats,2013-05-02,7.9,583.7,44.9,17.6,2013,5,May,2,2-May-2013
Kleinplaats,2013-05-03,7.9,583.7,44.9,17.9,2013,5,May,3,3-May-2013
Kleinplaats,2013-05-04,7.9,583.7,44.9,18.0,2013,5,May,4,4-May-2013
Kleinplaats,2013-05-05,7.9,583.7,44.9,18.0,2013,5,May,5,5-May-2013
Kleinplaats,2013-05-06,7.9,583.7,44.9,18.0,2013,5,May,6,6-May-2013
Kleinplaats,2013-05-07,7.9,583.7,44.9,18.0,2013,5,May,7,7-May-2013
Kleinplaats,2013-05-08,7.9,583.7,44.9,18.0,2013,5,May,8,8-May-2013
Kleinplaats,2013-05-09,7.9,583.7,44.9,18.0,2013,5,May,9,9-May-2013
Kleinplaats,2013-05-10,7.9,583.7,44.9,18.0,2013,5,May,10,10-May-2013
Kleinplaats,2013-05-11,7.9,583.7,44.9,18.0,2013,5,May,11,11-May-2013
Kleinplaats,2013-05-12,7.9,583.7,44.9,18.0,2013,5,May,12,12-May-2013
Kleinplaats,2013-05-13,7.9,583.7,44.9,18.0,2013,5,May,13,13-May-2013
Kleinplaats,2013-05-14,7.9,583.7,44.9,18.8,2013,5,May,14,14-May-2013
Kleinplaats,2013-05-15,7.9,583.7,44.9,18.9,2013,5,May,15,15-May-2013
Kleinplaats,2013-05-16,7.9,583.7,44.9,18.9,2013,5,May,16,16-May-2013
Kleinplaats,2013-05-17,7.9,583.7,44.9,18.9,2013,5,May,17,17-May-2013
Kleinplaats,2013-05-18,7.88,580.4,44.6,18.9,2013,5,May,18,18-May-2013
Kleinplaats,2013-05-19,7.88,580.4,44.6,19.2,2013,5,May,19,19-May-2013
Kleinplaats,2013-05-20,7.88,580.4,44.6,19.4,2013,5,May,20,20-May-2013
Kleinplaats,2013-05-21,7.88,580.4,44.6,19.5,2013,5,May,21,21-May-2013
Kleinplaats,2013-05-22,7.88,580.4,44.6,19.7,2013,5,May,22,22-May-2013
Kleinplaats,2013-05-23,7.86,577.1,44.4,19.9,2013,5,May,23,23-May-2013
Kleinplaats,2013-05-24,7.86,577.1,44.4,20.0,2013,5,May,24,24-May-2013
Kleinplaats,2013-05-25,7.7,551.4,42.4,20.2,2013,5,May,25,25-May-2013
Kleinplaats,2013-05-26,7.7,551.4,42.4,20.2,2013,5,May,26,26-May-2013
Kleinplaats,2013-05-27,7.7,551.4,42.4,20.2,2013,5,May,27,27-May-2013
Kleinplaats,2013-05-28,7.7,551.4,42.4,20.7,2013,5,May,28,28-May-2013
Kleinplaats,2013-05-29,7.76,561.0,43.1,20.7,2013,5,May,29,29-May-2013
Kleinplaats,2013-05-30,7.76,561.0,43.1,21.3,2013,5,May,30,30-May-2013
Kleinplaats,2013-05-31,7.76,561.0,43.1,21.9,2013,5,May,31,31-May-2013
Kleinplaats,2013-06-01,7.76,561.0,43.1,22.2,2013,6,Jun,1,1-Jun-2013
Kleinplaats,2013-06-02,7.8,567.4,43.6,22.6,2013,6,Jun,2,2-Jun-2013
Kleinplaats,2013-06-03,8.0,600.2,46.1,22.8,2013,6,Jun,3,3-Jun-2013
Kleinplaats,2013-06-04,8.1,616.9,47.4,22.9,2013,6,Jun,4,4-Jun-2013
Kleinplaats,2013-06-05,8.12,620.3,47.7,23.0,2013,6,Jun,5,5-Jun-2013
Kleinplaats,2013-06-06,8.12,620.3,47.7,23.2,2013,6,Jun,6,6-Jun-2013
Kleinplaats,2013-06-07,8.2,633.9,48.7,23.2,2013,6,Jun,7,7-Jun-2013
Kleinplaats,2013-06-08,8.24,640.8,49.3,27.3,2013,6,Jun,8,8-Jun-2013
Kleinplaats,2013-06-09,8.38,665.2,51.1,29.7,2013,6,Jun,9,9-Jun-2013
Kleinplaats,2013-06-10,8.35,659.9,50.7,31.2,2013,6,Jun,10,10-Jun-2013
Kleinplaats,2013-06-11,8.4,668.7,51.4,32.8,2013,6,Jun,11,11-Jun-2013
Kleinplaats,2013-06-12,8.5,686.5,52.8,34.1,2013,6,Jun,12,12-Jun-2013
Kleinplaats,2013-06-13,8.55,695.5,53.5,34.9,2013,6,Jun,13,13-Jun-2013
Kleinplaats,2013-06-14,8.6,704.5,54.2,36.0,2013,6,Jun,14,14-Jun-2013
Kleinplaats,2013-06-15,8.68,720.1,55.4,36.8,2013,6,Jun,15,15-Jun-2013
Kleinplaats,2013-06-16,8.7,724.0,55.7,37.7,2013,6,Jun,16,16-Jun-2013
Kleinplaats,2013-06-17,8.7,724.0,55.7,38.6,2013,6,Jun,17,17-Jun-2013
Kleinplaats,2013-06-18,8.7,724.0,55.7,39.4,2013,6,Jun,18,18-Jun-2013
Kleinplaats,2013-06-19,8.9,763.9,58.7,39.4,2013,6,Jun,19,19-Jun-2013
Kleinplaats,2013-06-20,8.95,774.1,59.5,39.8,2013,6,Jun,20,20-Jun-2013
Kleinplaats,2013-06-21,9.0,784.4,60.3,39.9,2013,6,Jun,21,21-Jun-2013
Kleinplaats,2013-06-22,9.05,794.7,61.1,40.0,2013,6,Jun,22,22-Jun-2013
Kleinplaats,2013-06-23,9.05,794.7,61.1,40.6,2013,6,Jun,23,23-Jun-2013
Kleinplaats,2013-06-24,9.05,794.7,61.1,41.2,2013,6,Jun,24,24-Jun-2013
Kleinplaats,2013-06-25,9.2,826.2,63.5,41.8,2013,6,Jun,25,25-Jun-2013
Kleinplaats,2013-06-26,9.32,851.8,65.5,42.4,2013,6,Jun,26,26-Jun-2013
Kleinplaats,2013-06-27,9.45,880.2,67.7,43.4,2013,6,Jun,27,27-Jun-2013
Kleinplaats,2013-06-28,9.5,891.2,68.5,43.9,2013,6,Jun,28,28-Jun-2013
Kleinplaats,2013-06-29,9.58,909.0,69.9,44.4,2013,6,Jun,29,29-Jun-2013
Kleinplaats,2013-06-30,9.6,913.5,70.2,44.9,2013,6,Jun,30,30-Jun-2013
Kleinplaats,2013-07-01,9.65,924.8,71.1,45.4,2013,7,Jul,1,1-Jul-2013
Kleinplaats,2013-07-02,9.7,936.2,72.0,48.5,2013,7,Jul,2,2-Jul-2013
Kleinplaats,2013-07-03,9.78,954.5,73.4,48.7,2013,7,Jul,3,3-Jul-2013
Kleinplaats,2013-07-04,9.86,973.0,74.8,49.8,2013,7,Jul,4,4-Jul-2013
Kleinplaats,2013-07-05,9.6,913.5,70.2,50.1,2013,7,Jul,5,5-Jul-2013
Kleinplaats,2013-07-06,9.94,991.8,76.3,50.1,2013,7,Jul,6,6-Jul-2013
Kleinplaats,2013-07-07,9.96,996.5,76.6,50.9,2013,7,Jul,7,7-Jul-2013
Kleinplaats,2013-07-08,10.0,1006.0,77.3,52.8,2013,7,Jul,8,8-Jul-2013
Kleinplaats,2013-07-09,10.0,1006.0,77.3,54.2,2013,7,Jul,9,9-Jul-2013
Kleinplaats,2013-07-10,10.0,1006.0,77.3,54.9,2013,7,Jul,10,10-Jul-2013
Kleinplaats,2013-07-11,9.98,1001.2,77.0,57.5,2013,7,Jul,11,11-Jul-2013
Kleinplaats,2013-07-12,9.98,1001.2,77.0,57.2,2013,7,Jul,12,12-Jul-2013
Kleinplaats,2013-07-13,9.96,996.5,76.6,57.5,2013,7,Jul,13,13-Jul-2013
Kleinplaats,2013-07-14,9.95,994.2,76.4,58.4,2013,7,Jul,14,14-Jul-2013
Kleinplaats,2013-07-15,9.95,994.2,76.4,58.4,2013,7,Jul,15,15-Jul-2013
Kleinplaats,2013-07-16,10.0,1006.0,77.3,60.0,2013,7,Jul,16,16-Jul-2013
Kleinplaats,2013-07-17,10.02,1010.8,77.7,61.1,2013,7,Jul,17,17-Jul-2013
Kleinplaats,2013-07-18,10.04,1015.5,78.1,61.9,2013,7,Jul,18,18-Jul-2013
Kleinplaats,2013-07-19,10.1,1029.9,79.2,61.9,2013,7,Jul,19,19-Jul-2013
Kleinplaats,2013-07-20,10.23,1063.3,81.8,63.0,2013,7,Jul,20,20-Jul-2013
Kleinplaats,2013-07-21,10.3,1081.6,83.2,64.3,2013,7,Jul,21,21-Jul-2013
Kleinplaats,2013-07-22,10.34,1092.1,84.0,67.7,2013,7,Jul,22,22-Jul-2013
